Timestamp,Title,Short Title,Date,Place,Organisation,Topics,Website,Editor,Taggs,Other,Registration Deadline,Issue
11/11/2013 15:41:02,Asian Polmeth 2014,,"January 6-7, 2014",Tokyo,,"We aim to have a small, intensive two-day conference focusing on quantitative methods and their applications.  The conference consists of both paper and poster presentations.  Although the conference seeks to promote the advancement of quantitative social science research in Asia, we welcome participation by any researcher around the world.  Gary King of Harvard University will be the keynote speaker.  We plan to make this an annual event and our next conferences will be held in Taipei (2015), Seoul (2016), and Beijing (2017).

For a list of accepted papers, please visit:

http://asiapolmeth.princeton.edu/pages/2014-tokyo-meeting-accepted-papers
",http://asiapolmeth.princeton.edu/,Richard,"Spatial and Ecological-Economic issues, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems, Social Networks",POLMETH,,266
11/11/2013 17:01:46,Analytical Software Workshops London,,"Jan 6-10, 2014","London, UK",,"The Business School at the University of Greenwich would like to invite you to attend the 2014 Analytical Software Workshops. The workshops will provide an introduction to the software used for quantitative, qualitative and social network analysis research. Each workshops is taught by an industry expert who have extensive experience in using the workshops for their own research work.

We are running a different workshop each day from Monday 6 January to Friday 10 January 2014, 10am to 5pm.

- Introduction to Social Network Analysis, Monday 6 January
- Introduction to Time Series Analysis with EVIEWS, Monday 6 January
- Introduction to Social Network Analysis with UCINET, Tuesday 7 January
- Organisational Network Analysis with PAJEK, Wednesday 8 January
- Mixed methods in social network analysis, Wednesday 8 January
- Introduction to Statistical Analysis with R, Thursday 9 January
- Qualitative Data Analysis with NVIVO, Friday 10 January
- Longitudinal Network Analysis with RSIENA, Friday 10 January",http://www2.gre.ac.uk/about/schools/business/services/events/events/current/software-workshop/workshops/longitudinal-social-network-analysis-with-rsiena,Richard,"Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",SOCNET,,266
11/13/2013 14:00:45,Social Simulation Conference,SSC 2014,9/1/2014,"Barcelona, Spain",ESSA & Laboratory for Socio-Historical Dynamics Simulation,"Please, see website.",http://www.essa2014.org,Ozge,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",F. J. Miguel Quesada,5/15/2014,267
12/22/2013 11:14:25,CFP Agents and Multiagent Systems Schools,IFAAMAS,"May 5­-6, 2014","Paris, France",,"A number of advanced schools on agent systems have been held throughout the world since 1999 (the European Agent Systems Summer School (EASSS) in Europe, the Americas schools, the Pacific Rim region school). While these events have been enormously successful, they have primarily been focussed around regions and countries that already have substantial agent research communities, and that in addition have the resources to travel to international conferences. For this reason, IFAAMAS has initiated similar teaching events in regions that are not so well represented in terms of established research groups, and that do not have easy access to funds for international travel.

IFAAMAS will consider any reasonable proposal for a training event, but typically 3 to 5 days of intensive courses (or tutorials), presented by internationally or regionally recognised speakers, on a variety of topics in the agent systems area, with some 5-15 courses, each of 1/2 day to a day duration. The aim is usually to provide both introductory and more advanced courses and in addition to provide a ""balanced curriculum"" insofar as this is possible. Please do not feel constrained by this model, however; IFAAMAS will consider any reasonable structure, provided a justification is given.",http://ifaamas.org/,Richard,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",agents-request,,267
2/5/2014 11:49:44,One-week intensive Springschool on Companion Modelling,ComMod Springschool,3/24/2014,"Zürich, Switzerland",ETH Zürich,"Companion Modelling, or ComMod, is a participatory modelling approach that uses role-playing games and simulation models to tackle complex issues in the fields of renewable resources and environment management. This course is primarily intended for PhD students, post-docs, researchers and practitioners who would like to gain understanding of the fundamentals of Companion Modelling and develop methodological tools for conducting their own research and development activities.
Course format: lectures, presentation of completed case studies, small groups & hands-on exercises to design a real ComMod case study from scratch.
Methods and related tools to be discussed include: system representation, participatory mapping, model conceptualization, agent-based modelling, role-playing games, participatory simulation and scenario assessment, brainstorming, debriefing and evaluation, facilitation and conflict management.",http://www.commod.org/en/training/1402_Zurich,Richard,"Spatial and Ecological-Economic issues, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, Methods in General",christophe.le_page@cirad.fr,2/28/2014,268
2/6/2014 21:08:57,Complex Adaptive Systems meeting: Social unrest among people and animals,CAS Wageningen,2014-03-18,"Wageningen, The Netherlands",Eva van den Broek / Tim Verwaart,"Venue: FORUM building, room 
10.00: coffee / welcome 
10.30: Andreas Ernst (University of Kassel): Modelling innovation diffusion: One method, a few approaches to validation, and several problems
11.30: Charlotte Hemelrijk (University of Groningen): Modelling dominance interactions and their side-effects in primates
12.30 – 13.30: lunch 
13.30: Karel de Greef/ Jan Buurma: Innovations in farming under societal pressure
14.15: Floor Ambrosius: Social network influence on farmers' innovation decisions
15.00 – 15.30: tea
15.30 Iris Boumans: Effects of farm management on animal interaction 
16.15 reflection; discussion
16.45 -17.30 drinks
information/registration: e-mail CAS.Wageningen@wur.nl",http://www.wageningenur.nl/en/About-Wageningen-UR/Strategic-plan/CAS.htm,Richard,"Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling",tim.verwaart@wur.nl,2014-03-18,268
3/7/2014 12:05:27,Summer short course in individual/agent-based modelling,,"July 10-18, 2014",Germany,"Department of Forest Sciences, Dresden University of Technology","This short course has been held annually since 2007, and is intended primarily for graduate students interested in using individual-/agent-based models in their research. The instructors will be Drs. Uta Berger (Dresden), Steve Railsback (Humboldt State Univ., USA), and Cyril Piou (CIRAD, France); and the course will follow the textbook ""Agent-based and Individual-based Modeling: A Practical Introduction"", Railsback & Grimm, 2012. The instructors are ecologists but students from all fields are encouraged to apply. The course will be conducted in English at a delightful village in the Erzgebirge Mountains resort area of Germany.",http://www.forst.tu-dresden.de/summerschool/,Richard,"Agent-Based Modelling, Methods in General, Complex Systems",OpenABM,2014-03-15,268
3/7/2014 13:05:29,http://daaf.dai-labor.de,DAAF,"June 2 - 5, 2014","Hasselt, Belgium",In conjunction with ANT-2014 conference,"- Agent frameworks
- Application of agent frameworks
- Agent development techniques
- Tools, tool-suites and environments for the development of agent oriented software
- Integrated development environments for agent oriented software engineering
- Agent programming languages
- Agent oriented software engineering
- Quality management for agent frameworks
- Certification and standardisation of agent frameworks
- Agent-based development methodologies
- Agent oriented simulation frameworks
- Interesting applications that were developed by means of agent frameworks",http://daaf.dai-labor.de,Richard,"Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",agents-request,,268
3/13/2014 20:57:46,New Computational Sociology Conference,,"Friday, August 15 from 8:45am-5pm","Stanford University, CERAS 101",California,"Please join us for a daylong conference with invited speakers from  universities across the country who will present on the upcoming challenges and recent innovations in the field of computational sociology, jointly hosted by Fabio Rojas, Associate Professor in the Department of Sociology at Indiana University and Dan McFarland, Associate Professor in the Graduate School of Education and Director of the Center for Computational Social Science at Stanford University.",https://css-center.stanford.edu/computational-sociology-conference,Richard,"Agent-Based Modelling, Methods in General, Complex Systems",SOCNET,,268
3/13/2014 21:00:27,McGill Sociological Review: Graduate journal Call for Papers,,2014-03-20,-,McGill Sociological Review,"McGill Sociological Review (MSR) is now accepting submissions of articles and book reviews for our fifth volume. MSR is a peer-reviewed journal for graduate students in Sociology and related fields. MSR is a rapidly growing graduate student journal and we are very excited to announce that we are now available ProQuest's social science databases. Please note that our review is entirely bilingual.

Submission Guidelines:

Please view our complete set of submission guidelines online at: http://www.mcgill.ca/msr/authors/guidelines/ 

Submissions for Volume 5 must be received by March 20th, 2014 to be considered for publication.

Articles should be submitted from here:https://podio.com/webforms/5465591/428919.

Submission related inquiries are to be sent to the Editorial Board.",http://www.mcgill.ca/msr/,Richard,"Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",SOCNET,,268
3/13/2014 21:27:12,Berlin Summer School 2014,,"July 20 - August 3, 2014 ",Berlin,Berlin Graduate School of Social Sciences (BGSS) at Humboldt-Universitätzu Berlin and the WZB Berlin Social Science Center,"The 4^th Berlin Summer School in Social Sciences aims at promoting young researchers by strengthening their methodological understanding in linking theory and empirical research. The two weeks program creates an excellent basis for the advancement of their current research designs.

In the first week we address the key methodological challenges of concept-building, causation/explanation and micro-macro-linkage that occur in almost all research efforts and strive for a clarification of the epistemological implications underlying methodological paradigms. In the second week, these methodological considerations are applied to central empirical fields of research in political science, sociology and their intersections with other disciplines. In this second part of the program participants are assigned to four thematic groups according to their own research topics. The thematic areas cover ""Governance, Politics and Processes of Decision-Making"", ""Citizenship, Migration and Diversity"", ""Social Struggle and Globalization"", and ""Politics, Societies and Institutions under Economic Constraints"".

The course encompasses a varied format of lectures, workshops, seminars, and one-to-one consultations. During the summer school participants will also have the opportunity to present and intensely discuss their own work and approaches and will be provided with hands-on advice for their research designs.

The school brings together a faculty of renowned international and Berlin-based scholars. Among the confirmed international lecturers are Donatella Della Porta (EUI), John Foran (UC Santa Barbara), Marion Fourcade (UC Berkeley), Gary Goertz (University of Notre Dame), Macartan Humphreys (Columbia University), Wendy Olsen (University of Manchester), and Beverly Silver (Johns Hopkins University). 

The international summer school is open to up to 50 PhD candidates, advanced master students and young Post-Docs. The call for applications has opened. Applications can be submitted online via the application form on the summer school webpage until March 31, 2014. ",http://www.berlinsummerschool.de/,Richard,"Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, Methods in General, Complex Systems",POLMETH,2014-04-01,268
3/13/2014 21:41:24,"Social Computing, Behavioral-Cultural Modeling, and Prediction",SBP2014,"April 1-4, 2014","UCDC Center,  Washington DC, USA",,"SBP 2014 CHALLENGE – see: http://sbp-conference.org/challenge/
The SBP Challenge aims to demonstrate the real-world and interdisciplinary impact of social computing. The challenge will engage the social computing research community in solving a relevant, interesting, and challenging research problem that will advance the theory, methodology, and/or application of social computing.

TUTORIALS – see: http://sbp-conference.org/tutorial/

Morning and afternoon tutorials are offered on Tuesday, April 1 (included with registration fee):

Morning Session
(1) Modeling a Mobile World. Presenters: Wendy J. Nilsen, PhD, Health Scientist Administrator, Office of Behavioral and Social Sciences Research/NIH, Stephen Intille, PhD, Associate Professor, College of Computer and Information Science & Dept. of Health Sciences, Bouvé College of Health Sciences, Northeastern University

Donna Spruijt-Metz, MFA, Ph.D, Director, Mobile and Connected Health Program, Center for Economic and Social Research, Associate. Professor, Departments of Preventive Medicine and Psychology, University of Southern California, Misha Pavel, PhD, College of Computer and Information Science, Bouvé College of Health Sciences, Northeastern University

(2) Introduction to social data analysis combining R and Python. Presenter: Dr. Jose Manuel MAGALLANES, Center for Social Complexity, George Mason University, and Departamento de Ciencias Sociales, Pontificia Universidad Católica del Perú

Afternoon Session
(1) Multiscale Strategic Interaction with vmStrat Models. Presenter: Dr. David Sallach, Associate Director, Center for Complex Adaptive Agent Systems Simulation (CAS), Argonne National Laboratory;  Senior Fellow, Computation Institute, The University of Chicago

(2) Charting Collections of Connections in Social Media: Creating Maps and Measures with NodeXL. Presenter: Dr. Marc A. Smith, Chief Social Scientist, Connected Action Consulting Group

For a full description of tutorials, see: http://sbp-conference.org/tutorial/",http://sbp-conference.org/,Richard,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, Methods in General, Complex Systems",POLMETH,2014-03-08 (early),268
3/14/2014 8:16:54,Ph.D. course in:  Social psychology and  micro-sociology,Social psychology and  micro-sociology,2014-06-09,"Växjö, Sweden","Department for Social Studies, Linnaeus University","The course aims at promoting a general overview of methods, including experiments and simulation, and research questions typical of micro-sociology, social psychology, and other behaviourally oriented disciplines. It will also show how these instruments can be applied to improve our understanding of important social facets, such as social norms, social influence, collective action, and group identity.
The course is based on two lectures per day, Monday, June 9 to Friday, June 13. It will include both classroom lectures and laboratory activities. The latter ones are designed to give students a direct experience of participating in and running behavioural experiments and will present running examples of  known simulation models. ",https://medarbetare.lnu.se/support-and-service/researchadministration/for-phd-students/interdisciplinary-courses/social-psychology-and-micro-sociology?l=en,Richard,"Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, Game Theory, Complex Systems",Giangiacomo Bravo <giangiacomo.bravo@lnu.se>,2014-05-09,269
4/22/2014 19:08:21,Course on teaching agent-based modeling,Teaching agent-based modeling,9/15/2014,"Leipzig, Germany",UFZ and Humboldt State University,"We have extended the application deadline for our short course until May 2. This one-week short course on individual-based modeling is intended primarily for professors and instructors interested in teaching their own modeling courses, but we will also be able to accommodate some scientists and graduate students interested in modeling for their research. The course will be taught by Steve Railsback and Volker Grimm and based on our 2012 textbook ""Agent-Based and Individual-Based Modeling, A Practical Introduction"" (Princeton).",http://www.humboldt.edu/ibm/,Richard,Agent-Based Modelling,,5/2/2014,269
5/2/2014 18:28:22,Multi-platforms International Summer School on Agent-Based Modelling & Simulation for Renewable Natural Resource Management,MISS-ABMS 2014,2014-09-08 to 2014-09-19,"Montpellier, France",CIRAD-Green,"During the first week, participants will be exposed to three different platforms: Netlogo, Gama and Cormas. 
The emphasis of the training is set on participatory modelling and simulation, most of the trainers being involved in development of the Companion Modelling approach.
To develop their own prototype ABMs, participants will form small groups (2-4) to work on stylized models referring to a shared theme. 
Fees: 500 € for PhD students and  1,000 € for researchers and academic staff 
Fees include tuition, refreshments and a gala dinner. Travel, lunches and accommodation are not included in the fees.",http://cormas.cirad.fr/en/formati/september2014.htm,Richard,"Spatial and Ecological-Economic issues, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, Complex Systems",le_page@cirad.fr,6/30/2014,269
5/13/2014 15:42:47,Computational Social Science and Social Computer Science: Two Sides of the Same Coin?,SocialPath II,2014-06-23,"Guildford, Surrey, UK","Tina Balke, CRESS, University of Surrey; Harko Verhagen, Stockholm University; Gert Jan Hofstede, University of Wageningen, Marina De Vos, University of Bath","The registration for the 2nd Social.Path workshop focussing on ""Computational Social Science and Social Computer Science: Two Sides of the Same Coin?"" is now open!

This workshop brings together experts from the social sciences, humanities and behavioural sciences with social simulation specialists and computational model builders. It aims to find solutions to some the issues last year's social.path workshop raised. It will focus on artificial sociality rather than intelligence and tries to address the following two points in particular:
1. The operationalisation of human behaviour in realistic settings (where perfect rationality is not applicable anymore), as well as
2. The Investigation of the interplay of bottom-up and top-down approaches to study complex systems.

Invited Speakers: Andreas Flache (Groningen University) and Doyne Farmer (Oxford University) ",http://store.surrey.ac.uk/browse/extra_info.asp?compid=1&modid=2&catid=34&prodid=173,Ozge,"Policy Making, Social Conflict and Social Simulation, Agent-Based Modelling, Methods in General, Complex Systems, Social Networks","Tina Balke, t.balke@surrey.ac.uk",2014-06-13,269
5/17/2014 10:08:28,Computer Programming for Social Scientists - TALISMAN Summer School,,21 - 27 July 2014,"Leeds, UK",,"£210 for postgraduate students/researchers, £420 for academic staff

This hands-on seven day summer school aims to bring social scientists without any programming experience to the point where they can program their own social science models and applications. It will provide a beginner's-level introduction to computer programming using examples drawn from social science. It will also introduce key libraries, methodologies, and platforms available for social science programmers. 

The emphasis for the school will be on practical, hands-on development of skills, each day building up core programming ideas. Students will learn the high-level programming language Java. Java was chosen because it is the most in-demand language in industry, and because people who learn the language should have no difficulty subsequently picking up other languages. Students will be introduced to general good practice in coding and other aspects of programming. 

Practical work will include building up social science models. Practicals will centre on Agent-Based Modelling, as it is a powerful technique that is nevertheless relatively clear for beginners. However, the course will also introduce students to Spatial Microsimulation, a range of Artificial Intelligence techniques, and Scientific Visualisation. Days four and seven will be ""hacking"" workshops specifically for students to build their own software with advice from experienced staff.",http://www.geog.leeds.ac.uk/research/events/computer-programming-for-social-scientists/,Richard,"Social Conflict and Social Simulation, Agent-Based Modelling, Methods in General, Complex Systems",Simsoc,,269
5/17/2014 23:58:56,TALISMAN Summer School: Computer Programming for Social Scientists,,2014-07-21 to '2014-07-27,"Leeds, UK",University of Leeds,"This hands-on school aims to bring social scientists without any programming experience to the point where they can program their own social science models and applications. It will provide a beginner's-level introduction to computer programming using examples drawn from social science. It will also introduce key libraries, methodologies, and platforms available for social science programmers.

The emphasis for the school will be on practical, hands-on development of skills, each day building up core programming ideas. Students will learn the high-level programming language Java. Java was chosen because it is the most in-demand language in industry, and because people who learn the language should have no difficulty subsequently picking up other languages. Students will be introduced to general good practice in coding and other aspects of programming.
", http://www.geog.leeds.ac.uk/research/events/computer-programming-for-social-scientists/,Ozge,"Agent-Based Modelling, Methods in General",o.dilaverkalkan@surrey.ac.uk,2014-05-23,269
5/18/2014 15:43:24,Third Constructed Complexities Workshop ,ConsCom,2014-06-12,"Guildford, UK",University of Surrey,"Research methods for investigating complexity of social construction:

This workshop aims to discuss the state-of-the-art in modelling construction of complex social realities with a thematic focus on institutions. We will have examples of studies that take (i) institutions as rules, (ii) institutions as shared habits of thought and (iii) other concepts of social complexity that are relevant or somehow similar to institutions. 

Speakers and discussants of the workshop will include (in alphabetical order of first names, deviating from related institutions): Amineh Ghorbani, Andy Stirling, Bruce Edmonds, Ozge Dilaver, Rob Axtell and Tina Balke.

Attendance will be free of charge, but we have limited space and registration is essential. Please send a short biographical note and a brief explanation of your interest in the theme of the workshop to: o.dilaverkalkan@surrey.ac.uk
",http://constructedcomplexities.wordpress.com,Ozge,"Agent-Based Modelling, Methods in General, Complex Systems",o.dilaverkalkan@surrey.ac.uk,2014-06-09,269
5/28/2014 11:48:31,16th European Agent Systems Summer School,EASSS-2014,7/14/2014,"Chania, Crete, Greece",Technical University of Crete - EURAMAS - SINTELNET,"Autonomous agents and multi-agent systems.
17 courses 
http://www.intelligence.tuc.gr/easss2014?page_id=56
offered by 25 tutors
http://www.intelligence.tuc.gr/easss2014?page_id=489

This year’s school will feature additional courses covering topics related to social intelligence, since it will be co-organised by the European Network for Social Intelligence (SINTELNET) and also serves as their official Summer School.",http://www.intelligence.tuc.gr/easss2014,Tina,"Agent-Based Modelling, Methods in General, Game Theory",jsabater@iiia.csic.es,6/30/2014,270
7/16/2014 10:18:34,Postgraudate course on Companion Modelling Principles and applications with a special focus on facilitation,ComMod course,2014-09,"Wageningen, the Netherlands",Wageningen University,"Companion Modelling, or ComMod, is a participatory modelling approach that uses role-playing games and simulation models to tackle complex issues in the fields of renewable resources and environment management. ComMod promotes dialogue, shared learning and collective decision-making, strengthening the adaptive management capacity of communities facing wicked environmental problems. A ComMod approach is iterative and evolves with the participative process whereby stakeholders are involved in the definition and design of the questions, models, simulations and outputs. It involves constant back and forth steps between the model, the field and the negotiation table.
The course will focus on:
- Concepts e.g., wicked problems, socio-ecological systems, complex systems, participatory modelling, simulation strategies.
- Methods and related tools e.g.,: system representation, participatory mapping, model conceptualization, agent-based modelling, role-playing games, participatory simulation and scenario assessment, brainstorming, debriefing and evaluation, facilitation and conflict management.
",www.pe-rc.nl/cm.htm,Tina,"Spatial and Ecological-Economic issues, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",erika.speelman@wur.nl,asap,271
7/17/2014 11:16:29,"IDEM Course on Agent-based Modeling and Simulation at the Max Planck Institute for Demographic Research, Rostock",Agent-based modeling and simulation (ABM-ABS),2014-10-20 - 2014-10-30,"Rostock, Germany","Max Planck Institute for Demographic Research, Vienna Institute of Demography, University of Southampton","The International Advanced Studies in Demography (IDEM) program is currently accepting applications for an intensive course on Agent-based Modeling and Simulation, to be held 20-30 October 2014 at the Max Planck Institute for Demographic Research in Rostock, Germany.
The course aims at introducing students to agent-based modeling and simulation and offers four important skills: simulation skills, an agent-based modeling language, software skills (NetLogo), as well as strategies for designing agent-based models and implementing simulation experiments. This course is jointly organized by the Max Planck Institute for Demographic Research, the Vienna Institute of Demography and the University of Southampton.
There is no tuition fee. However, students are expected to pay their own transportation and living costs. A limited number of scholarships are available on a competitive basis for outstanding candidates and for those applicants who might otherwise not be able to come.
",http://tinyurl.com/goabm,Tina,"Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General","Anna Klabunde, klabunde@demogr.mpg.de",8/20/2014,271
7/17/2014 14:28:26,5th World Congress on Social Simulation,WCSS 2014,2014-11-04 to '2014-11-06,"Sao Paolo, Brazil","ESSA, PAAA and CSSSA","The goal of WCSS is to bring together researchers and practitioners from the social and computational sciences to share theoretical advances, practical applications, social media analyses, and novel methods in computational social science.

Special sessions:
-Business and Organizational Dynamics
-Economic and Financial Systems
-Environmental & Ecological Science
-Policy Design and Analysis
-Social Science
-Data for Computational Social Science",http://www.wcss2014.pcs.usp.br/index.php/about-wcss,Ozge,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Agent-Based Modelling, Methods in General, Social Networks",o.dilaverkalkan@surrey.ac.uk,2014-07-25,271
7/17/2014 14:48:01,Massive Open On-line Course (MOOC) on complexity and uncertainty,MOOC,starts at '2014-09-15,Online,University of Groningen,"This course will first address what complexity is and will define uncertainty. Next, we cover a number of tools and methods to understand and be able to navigate through the complex and uncertain world. 

Guest lecturers will cover interdisciplinary aspects of complexity. These are graph theory and networks, emergent behavior, agent-based modeling, evolutionary dynamics, cellular automata and self-organization, complexity in history, decision making under uncertainty, heuristics and biases and subsequently leadership and entrepreneurship. Finally, relating this all back together in two case studies will conclude the course. The first case study is financial stability and crises and the latter is growth and development of cities.",https://www.futurelearn.com/courses/complexity-and-uncertainty,Ozge,"Spatial and Ecological-Economic issues, Policy Making, Complex Systems",o.dilaverkalkan@surrey.ac.uk,N/A,271
8/28/2014 18:02:13,POLICY MODELLING IN PRACTICE,,12/8/2014,"London, UK",Centre for Research in Social Simulation (CRESS),"This workshop will aim to explore the approaches, experiences and outcomes of the use of social simulation in policy making contexts. The objective is to reflect on the realities of engaging with policy makers, rather than to describe model specifications in detail. Participation by both researchers and practitioners is encouraged. Suggested topics for presentations could include, but are not limited to:
- Participating in the policy process
- Gaining access, trust and time with policy makers
- Dealing with data availability
- Being timely - contributing when policy makers are receptive
- Dealing with expectations - communicating model interpretations, limitations and appropriate use to policy makers
- Formulating modelling research questions with policy makers
- Matching types of models to policy problems",http://cress.soc.surrey.ac.uk/web/events/policy-modelling-in-practice,Tina,"Policy Making, Agent-Based Modelling, System Dynamics, Methods in General",Peter Johnson p.g.johnson@surrey.ac.uk,10/31/2014,272
10/2/2014 11:01:45,Invitation to EU Grant,EU Grant,grant submition deadline 29-09-2015 ,EU Grant - Europe,"AGH University, Cracow, Poland","Invitation to a consortium of universities, for a 5-year EU grant within the “Horizon 2020” programme.
FET-Open - Novel ideas for radically new technologies - Research Projects
https://ec.europa.eu/research/participants/portal/desktop/en/opportunities/h2020/topics/1153-fetopen-1-2014.html 

Proposed EU Grant title: (working title)
TO BUILD A THEORY, FORMALIZATION AND SIMULATION MODEL OF A. SMITH'S INVISIBLE HAND PARADIGM - TO BUILD NEW TOOLS FOR MARKET ANALYSIS AND PREDICTION.

Tadeusz (Tad) Szuba
AGH Univ.
Dept. of Applied. Comp. Science
Cracow, Poland

Documents: 

Invitation details

http://home.agh.edu.pl/~szuba/InvitationForEuropeanGrant.pdf

SSC'2014 paper describing idea of Grant proposal:

http://home.agh.edu.pl/~szuba/socialsimulation2014_016.pdf

",,Tina,"Market Dynamics, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems",szuba@agh.edu.pl,2014-10-01,273
11/3/2014 23:31:57,Fourth Constructed Complexities Workshop,,2014-11-26 and '2014-11-27,"Guildford, UK",Manchester and Surrey Universities,"The fourth workshop of Constructed Complexities project will take place at Barnett Hill, Guildford, UK on 26-27 November 2014. The project aims to find links and gaps between complexity theory and social constructionism and the first route that has been explored is via institutionalisms. The aim of this exercise is facilitating interdisciplinary collaborations and richer models of social complexity. The fourth workshop of the series will focus on deeper understandings of complexity, finding our way around different strands of institutionalism and relating institutions to social complexity, agency and power. The speakers and contributors include Mike Agar (Maryland), Frances Cleaver (Birbeck College), Gerhard Schnyder (King's College), Stephen Farrall (Sheffield), Andrew Cumbers  (Glasgow University) and Jakop Rozema (East Anglia). 

If you want to attend the workshop write a short email to Ozge Dilaver (o.dilaver@surrey.ac.uk) or Amy Woodward (a.woodward@surrey.ac.uk) explaining your research interests and how you would benefit from the workshop. The workshop is free of charge and there are limited travel support you can apply for. There are limited places in the workshop and they will be allocated on first come first served basis among scholars with relevant research interests. Early career researchers will be prioritised for travel support.",http://constructedcomplexities.wordpress.com/,Ozge,"Agent-Based Modelling, Methods in General, Complex Systems",o.dilaver@surrey.ac.uk,,274
2/2/2015 11:46:50,6th ESSA Summer school in Social Simulation,Essa Summer School,2015-09-21,"Wageningen, the Netherlands",Wageningen University,"This summer school is aimed at PhD students who have an affinity with social simulations and Agent Based Modelling and want to elaborate on their knowledge and skills.

 

The programme consists of a mixture of lectures by renowned scientists and hands-on modelling. Focus is on how to arrive from knowledge of elementary social processes towards a tested ABM for better understanding social-physical systems. Specifically this summer school will focus on:
- Methodological aspects of ABM and the modelling processes
- From research goal to running model
- Developing models in NetLogo
- Elements of social processes
- Various methods of Sensitivity Analysis
- Documenting and sharing of models

You are asked to bring in your own modelling challenges relevant to your project. During the summer school you will work in a small team on selected cases based on the proposals we have received.

Besides hard work there is also time for relaxing and having a good chat with your peers during the evenings. The town of Wageningen is a cosy student town with nice restaurants and pubs. The organizing committee of this summer school is more than happy to help you exploring. 
",http://www.wageningenur.nl/en/activity/6th-ESSA-Summer-school-in-Social-Simulation.htm,Tina,"Social Conflict and Social Simulation, Agent-Based Modelling, Methods in General, Complex Systems","Arend Ligtenberg, arend.ligtenberg@wur.nl",2015-04-30,276
1/20/2012 13:23:46,VI. SUMMER SCHOOL IN INDIVIDUAL - AND AGENT-BASED MODELLING 2012,,7. - 15. June 2012,"DRESDEN UNIVERSITY OF TECHNOLOGY (TUD), GERMANY",Institute of Forest Growth And Computer Sciences,"Next IBM ABM Summer School will be held June 9-15 in Bad Schandau, near Dresden. For further information, see: http://www.forst.tu-dresden.de/summerschool/",http://www.openabm.org/files/IBM_ABM2012_0.pdf,Richard,"Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems",OpenABM,2012-02-28,DOUBLE
2/17/2012 15:58:45,Lipari Summer School in Computational Social Science,,"July 21 - July 28, 2012","Lipari Island, Italy",,"The 2012 Lipari International Summer School in Computational Social Science
will be held during July 21 - July 28, 2012, Lipari Island, Italy. The
special theme this year will be on ""Social Data Mining and Emergent News.""

Faculty and speakers include:

David Beaver, Department of Linguistics, University of Texas at Austin, USA
Bonnie Blake, Graphic Communications Management & Technology, New York
University
Raghu Ramakrishnan, Chief Scientist for Search and Cloud Platforms at Yahoo!
Calogero Zarba, Neodata Intelligence, Italy
Alessandro Pluchino, University of Catania, Italy
Diego Reforgiato, SentMetrix, USA, and University of Catania, Italy",http://lipari.cs.unict.it/LipariSchool/ComputationalSocialScience/,Richard,"Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems",POLMETH,,DOUBLE
