Timestamp,Title,Content,URL,Editor,Other:,Taggs,Issue
10/1/2013 16:52:45,"ESSA support for 2 PhD students to attend workshop on ""Simulating Social Processes of Science"" Leiden, April 2014","There are two scholarships available for e ESSA members who are still PhD students to give them financial support for them to attend the Lorentz workshop on ""Simulating the Social Processes of Science"", that will occur 7-11 April 2014 at the Lorenzt centre in Leiden, the Netherlands.

This would cover:
6 nights hotel: €77 x 6 = €462
5 days lunch: €11 x 5 = €55
€300 (max) travel costs
Total per student = €817

To apply, please send an explanation of why you are worthy to receive this and a short CV to Bruce Edmonds <bruce@edmonds.name> by 24th November 2013.
",http://www.lorentzcenter.nl/lc/web/2014/607/info.php3?wsid=607&venue=Oort,Richard,Bruce Edmonds <bruce@edmonds.name>,,266
10/28/2013 11:15:47,Videos of the invited talks at ESSA 2013 Conference,"Here you can find the videos of the ESSA 2013 conference invited talks by Dirk Helbing, Rob Axtell and Andrzej Nowak",http://www.youtube.com/watch?v=tlcbasKtZyg,Richard,Flaminio Squazzoni squazzon@eco.unibs.it,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",266
11/11/2013 15:56:09,USAID Research Grant Opportunity,"On behalf of William Mishler: ""The Center on Democracy Human Rights, and Governance (DRG) at the United States Agency for International Development in conjunction with the Institutes for International Education (IIE) invites proposals for grants up to $100,000 for research on questions broadly of interest to the DRG Center.  The program description and application details are provide at the following link.

With NSF Political Science effectively shut down, here is a potential alternative source of research funding.""", http://www.iie.org/Programs/USAID-Democracy-Fellows-and-Grants-Program/Grant/DRG-APS,Richard,POLMETH,"Agent-Based Modelling, Methods in General, Complex Systems",266
11/11/2013 16:46:49,New probability-based Omnibus Access Panel in Germany,"GESIS Panel Roadshow Across Europe: Please feel free to attend!

The GESIS Panel is a probability-based Omnibus Access Panel offering the social science community a unique opportunity to collect survey data from a representative sample of the German population free of charge.

To learn more about how to take advantage of the GESIS Panel for your own research, several presentations are going to be held across Europe between October 2013 and February 2014. Further details can be found at the website.

- Probability-based mixed-mode omnibus access panel, representative for the German-speaking population permanently residing in Germany (18-70 years of age). Recruitment of panelists based on a representative sample drawn from population registers.
- Free data collection service for the social science research community.
- Multi-mode surveys (web-based surveys and mail surveys).
- Bi-monthly data collection waves.
- Accepted  study designs: single-wave studies (cross-sectional designs), multiple-wave studies (longitudinal designs).
- Free access to the GESIS Panel longitudinal dataset.

More information: http://www.gesis-panel.org",http://tinyurl.com/GESISPanelRoadshow,Richard,POLMETH,"Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",266
11/11/2013 16:49:35,Launch of The Political Methodologist Blog,"For over 25 years, TPM has provided an outlet for practical advice concerning cutting-edge methodology for political scientists around the
world. As a new team based at Rice University takes over the editorship, we are continuing that tradition by expanding TPM to include a real-time blog in addition to the traditional print format. Using the blog format allows contributors to get their ideas seen and discussed by a wide audience faster than the usual conference and journal publication venues. Our WordPress backbone allows authors to present graphics, computer code with syntax highlighting, and equations typeset in LaTeX. Posts are publicized to our followers on Facebook and Twitter, as well as our RSS feed and e-mail subscribers; we hope that you will take a moment to add yourself to one or more of these lists by visiting
http://tpm.blogs.rice.edu/follow-tpm-online/.

We encourage everyone in the political methodology community, and in the wider community of quantitative social science, to submit blog posts to thepoliticalmethodologist@gmail.com. In particular, we are interested in publishing posts that feature:

1) critical commentary or discussion of issues of relevance to the methodological community, including working papers and new software;
2) questions for our ""Ask a Methodologist"" feature (http://tpm.blogs.rice.edu/ask-a-methodologist/);
3) new academic positions, fellowships, or grant opportunities for political methodologists; and
4) announcements related to methodology journals (or other journals with a special issue or feature concerning political methodology).",http://tpm.blogs.rice.edu/,Richard,POLMETH,"Spatial and Ecological-Economic issues, Policy Making, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems, Social Networks",266
11/11/2013 17:02:51,Introducing GRAPH VIZ 101,"Introducing GRAPH VIZ 101:

http://colabria.com/graph-viz-101/

As interests dictate, please subscribe to and share the main blog here:

http://linkurio.us/graph-viz-101-perceptual-support-of-visualization/",http://colabria.com/graph-viz-101/,Richard,SOCNET,"Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",266
11/11/2013 17:28:13,The Role of Code-Archiving Projects in the Peer Review Process,"On behalf of Tim Kochanski:

""Today the software and code that drive many scientific studies (and ultimately their results) are far from standardized. Often seen as a means to and end this code may not be made available to readers of scientific journals or even the reviewers. Can projects like Open ABM affect positive change when it comes to the peer review process; making it easier to verify that code often hidden down in the weeds of a scientific study?

Scientists working with computational models are typically reporting on the validity of a particular model when they present their results (i.e. how well it fits the data and its usefulness as a predictor for the phenomenon under consideration). But what happens when there is a moth in the tubes, a bug in the code? A recent Nature news article by Erika Check Hayden addresses the verification issue and some of its implications while highlighting a Mozilla project aimed at putting such code through a review process similar to that associated with commercial software products.

Mozilla plan seeks to debug scientific code  Software experiment raises prospect of extra peer review. Erika Check Hayden 24 September 2013

Note that in the comments section on the Nature site, the author points to Open ABM as a model for getting source code out into the world.

""Erika Check - 2013-09-25 08:16 PM These didn’t fit in the story, but two other projects trying to encourage peer review of code are CoMSES Net (http://www.openabm.org/) in ecology and social sciences and…""",http://www.openabm.org/forum/role-code-archiving-projects-peer-review-process,Richard,OpenABM,"Agent-Based Modelling, Methods in General, Complex Systems",266
12/15/2013 9:53:56,2013 Victor Lesser Distinguished Dissertation Award,"Nominations are invited for the 2013 Victor Lesser Distinguished Dissertation
Award sponsored by IFAAMAS, the International Foundation for Autonomous Agents and Multiagent Systems and to be presented at AAMAS-2014 (http://aamas2014.lip6.fr/).

Eligible doctoral dissertations are those defended between January 1, 2013 and December 31, 2013 in the area of Autonomous Agents or Multiagent Systems.

This award includes a certificate and a 1500EUR payment.

The selection of the dissertation will be based on the originality,
significance, and impact of the work. Evidence of such impact include
publications at highly selective conferences and journals in the field with due
importance given to the AAMAS conference series and JAAMAS. Research output that resulted primarily from the student's initiative will be considered more favourably. 

The dissertation must be nominated by the thesis supervisor and must be
supported by the following documents (the documents must be placed on a web page and only a link to this page e-mailed to Michael Winikoff, 
michael.winikoff@otago.ac.nz,   on or before February 28, 2014):",http://www.ifaamas.org,Ozge,o.dilaverkalkan@surrey.ac.uk,"Agent-Based Modelling, Methods in General",267
12/15/2013 13:50:02,Websci'14 Call for Data Visualization Challenge,"The Web has generated huge amounts of data at massive scale, but making
sense of these datasets and representing them in a compact and
easily-interpretable way remains very difficult. The goal of this challenge
is to encourage innovative visualizations of Web data. To enable this visualization, several large-scale, easy-to-use, publicly-available datasets have been prepared. All of the datasets are stored in simple file formats, so that they can be easily used without much technical expertise.

A cash prize of at least $1000 to be split among the winning entries. Winners will be announced and displayed at the Web Science conference in June 2014, presented on the Web Science website (http://websci14.org), and the winners will be encouraged to present a poster at the conference describing their work. The entries will be judged based on four criteria: (1) innovative use of data, (2) clarity of visualization, (3) quality of design, and (4) potential impact.

For questions, please contact David Crandall <djcran@indiana.edu>.",http://cnets.indiana.edu/groups/nan/webtraffic/websci14-data,Ozge,o.dilaverkalkan@surrey.ac.uk,Methods in General,267
12/15/2013 14:03:22,New Special Interest Group on Economics,"ESSA now has a new special interest group on Economics. Founded after the ESSA 2013 in Warsaw, the group aims to enhance the cooperation and exchange of opinions on new models and modelling techniques of different aspects of economics. This relates to micro- and macroeconomic modelling, agent behaviour and network effects in the whole economy and in subsets of its markets, whether these agents represent individuals or firms.

The special interest group has a blog called ESSAnomics, where you can follow the debates on topics that are at the centre of agent-based modeling of economic processes. ",http://essanomics.wordpress.com/,Ozge,o.dilaverkalkan@surrey.ac.uk,"Spatial and Ecological-Economic issues, Market Dynamics, Agent-Based Modelling",267
12/22/2013 10:56:14,MASON Java3D ongoing support,"On behalf of Harvey Harrison:

""I've been maintaining an updated Java3D package (current release
1.6.0-pre9) for the last two years, I see there is an option to
visualize MASON models using Java3d and figured people here might be
interested.

This version is 100% API-compatible with the 1.5.2 release from Sun,
but has been updated to do all rendering using the JOGL2 project.
This version works with contemporary versions of Java on OSX, where
Java1.5.2 no longer does.

Please let me know if you'd like any additional details.

Prebuilt jars:
http://jogamp.org/deployment/java3d/1.6.0-pre9/

Source repos:
https://github.com/hharrison/vecmath
https://github.com/hharrison/java3d-core
https://github.com/hharrison/java3d-utils

There is a forum for questions/support:
http://forum.jogamp.org

And some basic instructions for installing/using this version of java3d.""",http://gouessej.wordpress.com/2012/08/01/java-3d-est-de-retour-java-3d-is-back/,Richard,Mason-interest,"Spatial and Ecological-Economic issues, Agent-Based Modelling, Methods in General, Complex Systems",267
12/22/2013 10:58:06,RECOLA: A New Multimodal Database of Socio-Affective Behaviors,"On behalf of Dr. Fabien Ringeval: ""We are pleased to announce the release of a new multimodal database of socio-affective behaviors, freely available for public research on affective computing: RECOLA - REmote COLlaborative and Affective interactions.

The RECOLA Database was collected by a collaborative group constituted of both computational and psychology researchers, at the Université de Fribourg, Switzerland. It supports automatic analysis of
affective and social behaviors from collaborative multimodal data (audio, video and physiological data - EDA, ECG).

Please visit our website for more information on the database.""",http://diuf.unifr.ch/diva/recola/,Richard,announce-emotion,"Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",267
12/22/2013 11:48:09,SBP 2014 Grand Data Challenge,"We invite participants to explore the Global Database of Events, Language and Tone (GDELT), an expansive set containing a quarter-billion geo-referenced political news events covering the whole world since 1979, describing who did what to whom when and where, and use GDELT to:

- Demonstrate the applications of spatial, temporal and network
methodologies and their interactions,
- Identify the latent “influencers” of social movement and media-based
political competition,
- Experimentally validate and improve models for social phenomena,
- Visualize social movements of different types on all levels at a glance,
- Propose solutions to societal problems including health care and public
safety using data- and model- based reasoning, and
- To suggest new creative applications using the GDELT data.

Important Dates
- Submission deadline: December 20, 2013 (23:59 PST)
- Notification of Winners: January 17, 2014",http://sbp-conference.org/,Richard,POLMETH,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",267
12/22/2013 12:21:29,Collection of scientific articles in agent-based modeling and real estate markets,"On behalf of Avaco, Inc.: ""We have set up a collection of studies in the field of agent-based models and real estate markets on our website.

Our intention is to keep it up-to-date and extend it over time. Please feel free to profit from and contribute to this list by sending us suggestions for papers to be added, which fit into this topic.""",http://www.avaco.ch/publications/18-scientific-publications-on-agent-based-modeling-and-real-estate-markets,Richard,OpenABM,"Market Dynamics, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems",267
12/22/2013 12:26:07,Air Transportation Multiplex datasets now available,"On behalf of Alessio Cardillo and Jesús Gómez-Gardenes: ""We are pleased to inform you the release of the Air Transportation
Multiplex (ATN) data sets. These data have been used in the
manuscript are available:

Emergence of Network Features from Multiplexity by A. Cardillo, J.
Gómez-Gardeñes, M. Zanin, M. Romance, D. Papo, F. del Pozo, S.
Boccaletti, Scientific Reports 3, 1344 (2013). http://www.nature.com/srep/2013/130227/srep01344/full/srep01344.html""",http://complex.unizar.es/~atnmultiplex/,Richard,Alessio Cardillo,"Market Dynamics, Policy Making, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems, Social Networks",267
3/7/2014 10:54:02,NetLogo 5.0.5 released,"On behalf of Uri Wilensky: ""The Center for Connected Learning and Computer-Based Modeling at Northwestern University is pleased to announce the release of NetLogo 5.0.5, available for free download from our site

NetLogo 5.0.5 supports the new network extension, a powerful package for doing network modeling in NetLogo. This new extension is not bundled at this time, but we will release it in the near future. A beta release of the networks extension can be downloaded here: https://github.com/NetLogo/NW-Extension/releases . We’d especially appreciate your feedback on it.""",http://ccl.northwestern.edu/netlogo/,Richard,netlogo-announce,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",268
3/7/2014 10:56:22,An Award for the best PhD Dissertation in Social Simulation,"ESSA decided to establish a ""Distinguished Dissertation Award"" for the best doctoral dissertation of the year in social simulation. The award includes a certificate, a €1000 payment and a bio profile of the winner on the ESSA website. The award will be made during the annual ESSA conference, Social Simulation 2014 (http://www.essa2014.eu).

Eligible doctoral dissertations are those defended between January 1, 2013 and December 31, 2013 in the area of social simulation.

The selection of the dissertation will be based on the originality, significance, and impact of the work. Evidence of such impact include publications at highly selective conferences and journals in the field. Research output that resulted primarily from the student's initiative will be considered more favorably. The selection committee will consist of members of the ESSA Management Committee who will be the final arbiter in the decision process. The selection committee might decide to consult external assessors and reserves the right to not award the prize if the nominations do not meet the expected quality level.

The dissertation must be nominated by the thesis supervisor and must be supported by the following documents:

1. A PDF file of the dissertation. If the dissertation is not written in English, the nomination must include a substantial manuscript in English, with the nominee as the first author, published in a journal or a prestigious conference.

2. The evaluation reports of the referees of the dissertation. 

3. A list of citations from published papers based primarily on this dissertation with links to corresponding PDF files.

4. A recommendation from the dissertation supervisor, on departmental letterhead, nominating the dissertation for the ESSA Distinguished Dissertation Award. The recommendation should argue the merit of the dissertation and highlight, where relevant, how the work resulted from the initiative of the student. This document, not to exceed 500 words, should also certify the eligibility of the PhD by asserting that the PhD was defended in calendar year 2013.

5. The names, email addresses, and affiliations of at most three referees, familiar with the research of the candidate and experts in the pertinent research area, who will directly email their recommendations for the candidate to the ESSA president, who will chair the selection committee. It is the responsibility of the dissertation supervisor to contact the referees and ensure that the letters are submitted by the deadline. A reference letter should be no more than 500 words in length and should be on official letterhead, signed and emailed as scanned PDF file.

The candidate must also be a member of the European Social Simulation Association for at least two years and be registered for his/her PhD from an European University, Lab or Institute.

Although the nomination is to be submitted by the nominee's dissertation supervisor, it is required that the nominee has consented that the dissertation be considered for this award and, if selected for the award, commits to attend the ESSA 2014 conference, where he/she will receive the award, and will give a presentation in a special session of the conference on the work contained in the dissertation. The cost of attending the conference is not covered by the award.

All the documents should be sent via email to the chair of the selection committee (squazzon@eco.unibs.it) no later than 15 March 2014.
",http://www.essa2014.eu,Richard,Armando Geller,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",268
3/7/2014 12:03:52,Forum 2014: ABMs in practice,"The Institute for Management Control and Accouting at Hamburg University of Technology (Germany) will host a half-day forum on ABMs used in practice. It takes place on March 26, 2014 and will be conducted mostly in German (one talk is in English; discussion questions may be posed in English).",http://www.cur.tu-harburg.de/de/dateien/oeffentlich/forum2014flyer.pdf-0,Richard,OpenABM,"Agent-Based Modelling, Game Theory, Complex Systems",268
3/7/2014 12:07:05,ESSA@work 2014,"Are you currently working on a social simulation project? And do you want to discuss your work in progress? Then you may want to attend the ESSA@work workshop during the Social Simulation 2014 conference (formerly: ESSA conference) in Barcelona. ESSA@work invites all modellers to participate (PhD students, post-docs, professors).

How to apply: Fill out & submit the application form (see attached PDF).

Important dates:
- 15 March 2014 - Application deadline
- 15 April 2014 - Notification of acceptance
- 1 May 2014 - Confirmation of participation due
- 1 September 2014 - ESSA@work workshop (Social Simulation 2014 conference: 1-5 Sept)",http://www.openabm.org/files/forums/4090/CfP_ESSAatWORK_2014.pdf,Richard,OpenABM,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",268
3/7/2014 12:24:00,"MSc Thesis: Regime shifts in Tajikistan - what they meant for forest expansion, management and use",The Master Thesis focuses on the transitions between the different regimes with respect to their impact on the management of forest. The specific aim is to build a simple spatially explicit Multi-Agent System that nevertheless covers the main aspects and can show the dynamics in the region. Background is a cooperation between NSSI at ETH Zurich and the Professorship of Ecological Services (PES) at University of Bayreuth.,http://www.uns.ethz.ch/edu/thesis/dipl/MasterThesis_regime_shift_ABM.pdf,Richard,OpenABM,"Spatial and Ecological-Economic issues, Policy Making, Social Conflict and Social Simulation, Agent-Based Modelling, Methods in General, Complex Systems",268
3/7/2014 13:07:24,"IARIA Journals, Tutorials, Speeches/Panels","Journals:
 The latest volumes/numbers of 8 international journals are freely-accessible at
 - electronic version, packaged: http://www.iariajournals.org/
 - electronic version, papers, one-by-one: http://www.thinkmind.org/ [with a 'search' function]
 - printed version, packaged: http://www.proceedings.com/9769.html [by order, only; provided by a third party partner, with fees]
 
Tutorials:
 All tutorials are available at http://www.iaria.org/tutorials.html
 
Speeches/Panels:
 All Keynote/Invited Speeches and Panels are available at http://www.iaria.org/speeches.html",,Richard,agents-request,"Agent-Based Modelling, Methods in General, Complex Systems",268
3/10/2014 22:20:52,Complex Systems Digital Campus,"UNESCO validated the Complex Systems Digital Campus as a UniTwin programme, a worldwide network of research and/or higher education institutions.

The Complex Systems Digital Campus federates the Research and Educational Institutions worldwide addressing the challenges of complex systems science. It coordinates an evolving international network of scientists to identify the scientific challenges though ‘living complex systems roadmaps’, facilitating the sharing of research and educative resources to address these challenges.  

This infrastructure with new kinds of remote teaching and learning will allow interdisciplinary communities to share knowledge, concepts, methods and tools necessary to build integrated models.

Its goal is personalised education in the framework of complex system coursus. It will provide multimedia library of teaching materials supplied by teachers, researchers and students autoadapted to the needs of individuals and groups. Its content will develop in proportion to the number of research projects of the various users.
",http://unitwin-cs.org/,Ozge,o.dilaverkalkan@surrey.ac.uk,Complex Systems,268
3/11/2014 8:10:02,New Special Interest Group on Economics,ESSA now has a new special interest group on economics. You can find the blog of the SIG at http://essanomics.wordpress.com/. Feel free to join the debates and let the group know what you think.,http://essanomics.wordpress.com/,Ozge,o.dilaverkalkan@surrey.ac.uk,Agent-Based Modelling,268
3/13/2014 21:10:42,Text-as-Data mailing list,"On behalf of Arthur Spirling: ""Polmeth colleagues may be interested in joining the following  ""text-as-data"" mailing list, set up by Noah Smith of CMU via Google groups.

The intention is to use the list for announcements about upcoming meetings and activities of likely interest to the text-as-data community (including those in political science).  Please note that, at present, the group is public (anyone can join) and unmoderated.

Once you have joined, to send mail to the group, email text-as-data@googlegroups.com<mailto:text-as-data@googlegroups.com>""", https://groups.google.com/forum/#!forum/text-as-data,Richard,POLMETH,"Policy Making, Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",268
3/13/2014 21:17:23,Invitation to Join SciCast,"Predict tomorrow, today. Join scientists, engineers and technologistsfrom around the world in the largest collaborative science andtechnology forecasting effort, ever. This is your opportunity to makereal-time predictions on future innovations and significant events inscience and technology. Show off your mental prowess with forecasts intopics that interest you. Earn recognition when you’re correct.Publish your own questions and access prediction market trading datafor your personal research.

SciCast is a combinatorial prediction market, enabling probabilisticforecasts that can depend on assumptions about the outcomes ofrelevant events. Market forecasts are updated in real-time usingstate-of-the-art computational Bayesian inference techniques. You can also participate in online experiments that compare different forecasting and evidential accrual methodologies on the sameforecast questions.

This is a non-profit federally-funded research project run by GeorgeMason University. Your personal information is never exposed orshared.",http://www.scicast.org/,Richard,agents-request,"Spatial and Ecological-Economic issues, Agent-Based Modelling, Methods in General, Complex Systems",268
3/13/2014 21:22:43,Understanding Society Innovation Panel Competition,"Innovation Panel Competition 2014: Call for Proposals

Our annual competition is open and we're looking for innovative
experiments and tests to be incorporated into Wave 8 of the
Understanding Society Innovation Panel.

All entries must have an experimental or methodological element, and
make use of the longitudinal nature of the survey.

If you're unsure how your submission might meet the entry criteria,
email aejack@essex.ac.uk.

Entry closes on *11 April 2014*. Good luck!",http://understandingsociety.cmail2.com/t/r-e-pijyhul-tdthkkluui-r/,Richard,POLMETH,"Spatial and Ecological-Economic issues, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",268
4/23/2014 12:25:15,SIG news!,"There are some new ESSA Special Interest Groups (SIGs) out there! They target topics of cognition,  economic processes, serious games. That adding to the already existing groups on conflict, spatial-ecological-economic issues, social processes of science and use of qualitative data to inform behaviour rules. l Have a look on the ESSA SIGs website, maybe there is a group out there you would like to connect to or start one yourself. The social simulation conference is coming up and most likely these groups will meet - a good moment to join in...

",http://www.essa.eu.org/index.php?option=com_content&view=article&id=45&Itemid=113,Richard,"Nanda, nanda.wijermans@su.se","Spatial and Ecological-Economic issues, Social Conflict and Social Simulation",269
5/17/2014 9:49:46,Social Reform Microsimulation - New Policy Brief,"Social Reform Microsimulation (SORESI) by Michael Fuchs and Katrin Gasior

A new Policy Brief from the European Centre for Social Welfare Policy and Research in Vienna: A new system of Regulatory Impact Assessment (RIA) in Austria was introduced via the federal budget law 2013. In the framework of the decree RIA-Social, enacted by the Austrian Federal Ministry for Social Affairs, the outcomes for the income situation of the Europe 2020 social target group (persons at risk of poverty, materially deprived persons, persons in households with no or low work intensity) should be estimated. The estimation is carried out via the user-friendly microsimulation model SORESI. Responsible civil servants are able to manipulate monetary social benefits on a website and the model quickly calculates the outcomes on the income situation of the Europe 2020 social target group. At the same time the website can be used by the general public for other simulations (incl. social insurance contributions and income tax) and inquiries (e.g. outcomes on the income distribution, outcomes for certain socio-economic groups, budgetary consequences). This Policy Brief describes the most important features of the SORESI model and presents a policy reform example related to the increase of the family allowance.",http://www.euro.centre.org/detail.php?xml_id=2331,Richard,Simsoc,"Spatial and Ecological-Economic issues, Social Conflict and Social Simulation, Agent-Based Modelling, System Dynamics, Complex Systems",269
5/17/2014 9:57:57,NetLogo is on Twitter,"On behalf of Uri Wilensky: ""NetLogo is on Twitter!  Follow us at https://twitter.com/NetLogo for NetLogo news, announcements, and tidbits.  The volume is modest (about 2 tweets/week).

Our tweets also appear on the NetLogo home page at http://ccl.northwestern.edu/netlogo/, so you can also catch up with what's new anytime by looking there.

We'll continue to use this mailing list (netlogo-announce) only for release announcements and occasional major news items.""",https://twitter.com/NetLogo,Richard,netlogo-announce,"Agent-Based Modelling, Methods in General, Complex Systems",269
5/17/2014 10:00:51,New book and website: Simulating Innovation,"On behalf of Christopher Watts: ""Some of you may be interested in our recently published book:

Watts, Christopher and Gilbert, Nigel (2014) ""Simulating Innovation: Computer- based Tools for Rethinking Innovation."" Cheltenham, UK and Northampton, MA, USA: Edward Elgar. 

Chapters cover innovation studies and complexity science, diffusion of innovations, social networks, organisational learning, science models, science and technology studies, and technological evolution and innovation networks. 

The accompanying website contains many simulations (in Excel or NetLogo) available for download, many of them replications of well-known models in the fields covered.

http://www.simian.ac.uk/resources/models/simulating-innovation

 
While I feel some trepidation in posting online so many examples of my programming for SIMSOC’s experts to find the flaws in, feedback and corrections are always welcome.""",http://www.e-elgar.co.uk/bookentry_main.lasso?id=13981,Richard,Simsoc,"Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems, Social Networks",269
5/17/2014 10:03:13,Release of the ETACE Virtual Appliance,"On behalf of the Eurace@Unibi Team: ""We are happy to announce the release of the ""ETACE Virtual Appliance"" that encompasses a suite of programmes to design, generate, run and analyse agent-based simulations, including FLAME and the Eurace@Unibi model.

WEBSITE and DOWNLOAD: The full download and documentation is made available through the attached website.

You need to download these files:

- etace.ova
- licenses.pdf

USAGE: The file etace.ova can be imported into a virtual machine platform. We've only tested it on Oracle VirtualBox, so that's what you'll need!

Oracle VirtualBox: www.virtualbox.org/

LICENSE: The ETACE Virtual Appliance is made available under the ODC Open Database License (ODbL). This does not affect any contributions to the appliance by others, which are included with permission of the authors and whose rights remain non-infringed upon.

SOURCE CODE: The source code of the models has its own EULA, which is similar to the Open Database - NC-BY-SA license (non-commercial use, attribution, share-alike).

We hope this helps the community!""",http://phoenix.wiwi.uni-bielefeld.de/lehrbereiche/vwl/etace/Eurace_Unibi/Virtual_Appliance,Richard,Simsoc,"Spatial and Ecological-Economic issues, Agent-Based Modelling, Methods in General, Complex Systems",269
5/27/2014 10:47:53,ESSA Distinguished Dissertation Award 2014,"The ESSA Management Committee is delighted to announce that the ESSA
 Distinguished Dissertation Award 2014, the first award of its kind, has
 been awarded to Dr. Amineh Ghorbani for her PhD dissertation, Structuring  Socio-technical Complexity: Modelling Agent Systems using Institutional  Analysis. The Committee members were most impressed by the significance, originality, technical quality and clarity of the dissertation, and look forward to award the prize to Dr. Ghorbani at a special session of SSC 2014 in Barcelona this September.",,Tina,flaminio.squazzoni@unibs.it,,270
10/17/2014 17:20:20,Discussions on economics continue on ESSAnomics blog,"Prof Cesareo Hernandez gave one of the three keynote lectures at the Social Simulation (ESSA) conference at Barcelona this year. The special interest group on economics will try to keep discussions on the important issues Cesareo raised via the ESSAnomics blog. In the following days, we will ask questions prepared by other scholars to Cesareo and upload his answers. Please follow the blog and feel free to join the discussions.",http://essanomics.wordpress.com,Ozge,o.dilaverkalkan@surrey.ac.uk,Spatial and Ecological-Economic issues,273
12/24/2011 10:06:34,Social Network Big Data Hackathon @ Sunbelt,"Manual collection of social network data is so XXth century! New sources of social network data such as Twitter, Facebook, OpenCongress, CrunchBase, and many others, present data at the scale up to 100s of millions of nodes and billions of edges, with millions of nodes and edges added every hour. In this environment, traditional SNA algorithms and metrics falter due to their high computational complexity and difficulty of parallelization. Big Data approaches such as Map/Reduce, Hive, Pig and Storm, distributed data storage solutions of Hadoop, Redis and MongoDB hold a promise that SNA algorithms can be made to work over web-scale data — but much work is required to make this happen. We are soliciting papers, demos and tutorials on:
- Software — open-source or academic-license tools
- Big Social Data problems, solutions and war stories
- Data warehousing, data manipulation, data wrangling and wrestling
- Streaming graph analysis, real-time data analysis, dynamic network analysis
- Real-world applications
- … any topic relevant to analysis of big, real-time, social network and social stream data

Part 1 of the workshop shall be devoted to practical aspects of dealing with big data — perhaps more of a tutorial to get everyone up to speed. We’ll select practical papers for this section.
Part 2 will be in a Hackathon format — we will start by setting up a distributed, real-time cloud computing “playground”, turn on a fast and high-volume data stream, and, at the end of the workshop, leave with meaningful adaptations of SNA metrics and algorithms to real-time, high-volume data. We will encourage formation of impromptu teams and collaborations, especially joint work involving academics and industry.
Part 3 — The Red-Eye session — will be devoted to presentations of the hackathon participants and academic and industry “war stories”.
Hackathon attendees are expected to be proficient programmers in languages of their choice, and bring high-performance laptops to the workshop. They’ll need all the computing horsepower they can get. We’ll also provide generic Amazon EC2 instances for cloud computing
- Please submit abstracts (300-500 words) to maksim@tsvetovat.org
- For software demos, please include a URL to your site or documentation repository or GitHub (Google Code, etc) open-source repository.

Deadline: January 15, 2012",http://sna-hackathon.tumblr.com/,Richard,SOCNET,"Methods in General, Social Networks",CONFERENCE
2/17/2012 16:12:05,New Online Modeling Course - Complex Systems,"Scott Page, Director for the Center for Complex Systems, is teaching an online course on Modeling. This is a no credit course that is free and open to the public.

For more information about the course, or to register, please go to the website below.
",http://www.modelthinker-class.org/,Richard,Shah Jalam,"Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems, Social Networks",DOUBLE
